,userid,class,gender,start_date,end_date,event_type,is_deleted
1587,HD957073,C03,M,2017-04-01 0:00,,CA1,0
1588,AS938269,C03,M,2017-04-01 0:00,2018-04-30 0:00,CA1,1
1589,TS671691,C01,F,2017-04-01 0:00,,CA1,0
1590,IK014287,C01,F,2017-04-01 0:00,2018-04-30 0:00,CA1,1
1591,TS602767,C02,F,2017-04-01 0:00,,CA1,0
1592,HI574446,C02,F,2017-04-01 0:00,,CA1,-1
1593,HD772140,C02,F,2017-05-01 0:00,2018-09-30 0:00,CA1,1
1594,HI791682,C01,M,2017-05-01 0:00,2018-08-31 0:00,CA1,1
1595,HI755073,C03,M,2017-05-01 0:00,,CA1,-1
1596,HD920211,C02,F,2017-05-01 0:00,,CA1,-1
1597,HD434034,C01,M,2017-05-01 0:00,2019-02-28 0:00,CA1,1
1598,AS040841,C01,F,2017-05-01 0:00,,CA1,-1
1599,GD806895,C02,F,2017-05-01 0:00,,CA1,-1
1600,PL764756,C03,M,2017-05-01 0:00,,CA1,0
1601,GD115359,C02,F,2017-05-01 0:00,,CA1,0
1602,PL353207,C03,M,2017-05-01 0:00,2019-02-28 0:00,CA1,1
1603,PL766227,C03,M,2017-05-01 0:00,,CA1,0
1604,IK274884,C02,M,2017-05-01 0:00,2018-10-31 0:00,CA1,1
1605,HD511288,C01,M,2017-05-01 0:00,,CA1,0
1606,TS037146,C02,F,2017-05-01 0:00,,CA1,0
1607,AS460655,C03,M,2017-05-01 0:00,2019-02-28 0:00,CA1,-1
1608,OA057829,C03,F,2017-05-01 0:00,,CA1,-1
1609,PL392913,C02,F,2017-05-01 0:00,,CA1,0
1610,HI643983,C03,M,2017-05-01 0:00,2019-02-28 0:00,CA1,1
1611,TS744630,C03,M,2017-05-01 0:00,,CA1,-1
1612,AS621407,C01,M,2017-05-01 0:00,,CA1,-1
1613,TS070681,C01,M,2017-05-01 0:00,,CA1,0
1614,TS707101,C03,M,2017-05-01 0:00,,CA1,0
1615,HD743252,C01,F,2017-05-01 0:00,,CA1,-1
1616,GD261077,C02,F,2017-05-01 0:00,,CA1,0
1617,HD893931,C03,F,2017-05-01 0:00,,CA1,0
1618,HI516704,C02,F,2017-05-01 0:00,,CA1,-1
1619,GD903830,C02,M,2017-05-01 0:00,,CA1,0
1620,PL636860,C01,F,2017-05-01 0:00,,CA1,0
1621,OA041301,C03,M,2017-05-01 0:00,,CA1,0
1622,AS147485,C01,M,2017-05-01 0:00,,CA1,0
1623,OA675891,C01,F,2017-05-01 0:00,,CA1,0
1624,IK516783,C01,M,2017-05-01 0:00,,CA1,0
1625,IK736758,C01,M,2017-05-01 0:00,,CA1,0
1626,OA769163,C01,M,2017-05-01 0:00,,CA1,0
1627,TS470645,C02,F,2017-05-01 0:00,,CA1,0
1628,PL902037,C02,F,2017-05-01 0:00,,CA1,0
1629,HD957429,C02,F,2017-05-01 0:00,,CA1,0
1630,HD277392,C02,M,2017-05-01 0:00,,CA1,0
1631,TS213950,C02,F,2017-05-01 0:00,,CA1,0
1632,GD221439,C01,M,2017-05-01 0:00,,CA1,-1
1633,HI802082,C01,F,2017-05-01 0:00,,CA1,0
1634,OA904369,C01,M,2017-05-01 0:00,,CA1,0
1635,PL103369,C02,F,2017-05-01 0:00,,CA1,0
1636,HD184011,C02,F,2017-05-01 0:00,,CA1,-1
1637,TS020727,C01,M,2017-05-01 0:00,,CA1,0
1638,HI088451,C03,M,2017-05-01 0:00,,CA1,0
1639,TS331765,C01,F,2017-05-01 0:00,,CA1,0
1640,AS535481,C01,F,2017-05-01 0:00,,CA1,0
1641,HD552859,C03,M,2017-05-01 0:00,,CA1,0
1642,AS914290,C01,M,2017-05-01 0:00,2019-01-31 0:00,CA1,-1
1643,HI421757,C01,F,2017-05-01 0:00,,CA1,0
1644,GD238730,C03,M,2017-05-01 0:00,,CA1,-1
1645,IK376325,C01,M,2017-05-01 0:00,,CA1,0
1646,TS343738,C01,M,2017-05-01 0:00,,CA1,0
1647,IK574479,C02,F,2017-05-01 0:00,,CA1,0
1648,GD852474,C01,M,2017-05-01 0:00,,CA1,0
1649,TS099672,C02,F,2017-05-01 0:00,,CA1,0
1650,AS869895,C03,M,2017-05-01 0:00,,CA1,0
1651,TS783835,C03,M,2017-05-01 0:00,,CA1,0
1652,OA061430,C01,F,2017-05-01 0:00,,CA1,0
1653,TS622804,C02,F,2017-05-01 0:00,,CA1,-1
1654,IK129813,C03,F,2017-05-01 0:00,2018-04-30 0:00,CA1,1
1655,TS724794,C01,F,2017-05-01 0:00,2018-05-31 0:00,CA1,-1
1656,OA969891,C03,F,2017-05-01 0:00,2018-05-31 0:00,CA1,1
1657,OA837154,C01,M,2017-05-01 0:00,2018-05-31 0:00,CA1,1
1658,GD454723,C02,F,2017-05-01 0:00,2018-05-31 0:00,CA1,-1
1659,PL112670,C03,M,2017-05-01 0:00,,CA1,0
1660,IK730851,C01,M,2017-05-01 0:00,2018-05-31 0:00,CA1,1
1661,OA737164,C01,M,2017-05-01 0:00,,CA1,-1
1662,OA781309,C02,F,2017-05-01 0:00,2018-05-31 0:00,CA1,1
1663,AS834214,C01,M,2017-05-01 0:00,2018-05-31 0:00,CA1,-1
1664,IK679292,C01,M,2017-05-01 0:00,2018-05-31 0:00,CA1,1
1665,HI914848,C01,M,2017-05-01 0:00,2018-05-31 0:00,CA1,-1
1666,IK602331,C03,M,2017-05-01 0:00,2018-04-30 0:00,CA1,1
1667,PL923645,C01,M,2017-05-01 0:00,2018-04-30 0:00,CA1,-1
1668,OA273247,C01,M,2017-05-01 0:00,2018-04-30 0:00,CA1,1
1669,OA381877,C01,F,2017-05-01 0:00,2018-04-30 0:00,CA1,1
1670,HI429448,C01,M,2017-05-01 0:00,2018-04-30 0:00,CA1,1
1671,HI142283,C01,M,2017-05-01 0:00,,CA1,0
1672,HD338262,C01,F,2017-05-01 0:00,2018-04-30 0:00,CA1,-1
1673,HD385904,C03,F,2017-05-01 0:00,2018-04-30 0:00,CA1,1
1674,TS578667,C02,F,2017-05-01 0:00,,CA1,0
1675,AS980426,C03,F,2017-05-01 0:00,2018-04-30 0:00,CA1,1
1676,IK460546,C01,M,2017-05-01 0:00,2018-04-30 0:00,CA1,1
1677,TS073726,C02,M,2017-05-01 0:00,,CA1,0
1678,IK577493,C02,M,2017-05-01 0:00,,CA1,-1
1679,TS649822,C01,F,2017-05-01 0:00,2018-04-30 0:00,CA1,1
1680,AS582110,C02,F,2017-05-01 0:00,2018-04-30 0:00,CA1,1
1681,HI923060,C03,M,2017-05-01 0:00,,CA1,-1
1682,PL195051,C01,F,2017-05-01 0:00,2018-04-30 0:00,CA1,1
1683,OA210660,C01,M,2017-05-01 0:00,,CA1,0
1684,IK387954,C01,F,2017-05-01 0:00,,CA1,0
1685,PL987765,C02,F,2017-05-01 0:00,2018-05-31 0:00,CA1,-1
1686,AS030404,C01,M,2017-05-01 0:00,2018-05-31 0:00,CA1,-1
1687,AS756694,C01,F,2017-05-01 0:00,2018-05-31 0:00,CA1,-1
1688,AS844339,C01,M,2017-05-01 0:00,2018-05-31 0:00,CA1,1
1689,GD962470,C01,M,2017-05-01 0:00,,CA1,0
1690,HD532552,C01,F,2017-05-01 0:00,,CA1,-1
1691,AS356812,C01,M,2017-05-01 0:00,,CA1,0
1692,TS515377,C02,F,2017-05-01 0:00,2018-05-31 0:00,CA1,1
1693,OA965409,C03,F,2017-05-01 0:00,,CA1,-1
1694,HD182637,C03,M,2017-05-01 0:00,2018-04-30 0:00,CA1,1
1695,AS984922,C02,M,2017-05-01 0:00,,CA1,-1
1696,HD894390,C01,F,2017-05-01 0:00,2018-04-30 0:00,CA1,-1
1697,GD296555,C02,F,2017-05-01 0:00,2018-05-31 0:00,CA1,1
1698,AS925243,C01,F,2017-06-01 0:00,2018-04-30 0:00,CA1,-1
1699,AS516396,C03,F,2017-06-01 0:00,2019-01-31 0:00,CA1,1
1700,OA308429,C01,M,2017-06-01 0:00,2018-05-31 0:00,CA1,-1
1701,HD467920,C03,F,2017-06-01 0:00,,CA1,-1
1702,PL471805,C01,F,2017-06-01 0:00,2019-01-31 0:00,CA1,1
1703,TS618494,C01,M,2017-06-01 0:00,,CA1,0
1704,GD763258,C01,M,2017-06-01 0:00,2018-05-31 0:00,CA1,1
1705,TS948747,C01,F,2017-06-01 0:00,,CA1,0
1706,TS505679,C03,M,2017-06-01 0:00,2018-05-31 0:00,CA1,1
1707,HI101829,C02,F,2017-06-01 0:00,,CA1,0
1708,OA228506,C01,M,2017-06-01 0:00,,CA1,0
1709,OA840257,C02,M,2017-06-01 0:00,,CA1,0
1710,TS250479,C01,M,2017-06-01 0:00,,CA1,0
1711,AS571298,C02,F,2017-06-01 0:00,2019-02-28 0:00,CA1,-1
1712,PL576686,C03,M,2017-06-01 0:00,2018-04-30 0:00,CA1,-1
1713,OA732282,C01,F,2017-06-01 0:00,,CA1,-1
1714,IK164154,C03,F,2017-06-01 0:00,2018-04-30 0:00,CA1,1
1715,PL632987,C02,F,2017-06-01 0:00,2018-04-30 0:00,CA1,1
1716,GD725111,C02,F,2017-06-01 0:00,2018-05-31 0:00,CA1,1
1717,PL057547,C03,M,2017-06-01 0:00,,CA1,-1
1718,HD508159,C03,F,2017-06-01 0:00,2018-05-31 0:00,CA1,-1
1719,TS865598,C01,F,2017-06-01 0:00,2018-05-31 0:00,CA1,1
1720,IK755601,C03,F,2017-06-01 0:00,,CA1,0
1721,AS347661,C02,F,2017-06-01 0:00,2018-04-30 0:00,CA1,1
1722,OA053175,C03,F,2017-06-01 0:00,2018-05-31 0:00,CA1,1
1723,PL681000,C01,M,2017-06-01 0:00,2018-05-31 0:00,CA1,1
1724,PL622205,C03,F,2017-06-01 0:00,,CA1,0
1725,GD283160,C01,F,2017-06-01 0:00,2018-04-30 0:00,CA1,-1
1726,HI650178,C02,F,2017-06-01 0:00,2018-05-31 0:00,CA1,1
1727,TS883038,C01,F,2017-06-01 0:00,,CA1,-1
1728,TS669690,C02,F,2017-06-01 0:00,2018-04-30 0:00,CA1,-1
1729,OA681518,C02,F,2017-06-01 0:00,2018-04-30 0:00,CA1,-1
1730,GD087620,C01,F,2017-06-01 0:00,2018-05-31 0:00,CA1,1
1731,GD770166,C01,M,2017-06-01 0:00,2018-05-31 0:00,CA1,1
1732,GD912745,C03,F,2017-06-01 0:00,,CA1,-1
1733,GD812922,C01,M,2017-06-01 0:00,,CA1,0
1734,AS272193,C01,M,2017-06-01 0:00,,CA1,0
1735,IK604371,C01,M,2017-06-01 0:00,2018-05-31 0:00,CA1,1
1736,HI802716,C01,M,2017-06-01 0:00,,CA1,0
1737,TS776409,C02,F,2017-06-01 0:00,2018-05-31 0:00,CA1,-1
1738,GD622254,C01,M,2017-06-01 0:00,,CA1,0
1739,HD812799,C01,F,2017-06-01 0:00,,CA1,0
1740,GD911889,C03,M,2017-06-01 0:00,,CA1,0
1741,HI921882,C01,M,2017-06-01 0:00,,CA1,0
1742,TS294433,C01,F,2017-06-01 0:00,,CA1,0
1743,IK025456,C03,F,2017-06-01 0:00,2018-06-30 0:00,CA1,-1
1744,PL846767,C01,M,2017-06-01 0:00,2018-06-30 0:00,CA1,1
1745,PL314896,C03,M,2017-06-01 0:00,2018-06-30 0:00,CA1,-1
1746,PL093468,C01,M,2017-06-01 0:00,2018-06-30 0:00,CA1,1
1747,HI020083,C01,M,2017-06-01 0:00,2018-06-30 0:00,CA1,-1
1748,PL403622,C02,F,2017-06-01 0:00,2018-04-30 0:00,CA1,-1
1749,HI992479,C02,F,2017-06-01 0:00,2018-06-30 0:00,CA1,1
1750,PL248170,C01,M,2017-06-01 0:00,2018-06-30 0:00,CA1,-1
1751,OA536894,C02,F,2017-06-01 0:00,2018-06-30 0:00,CA1,-1
1752,AS305860,C01,M,2017-06-01 0:00,2018-06-30 0:00,CA1,1
1753,HD492524,C01,M,2017-06-01 0:00,2018-06-30 0:00,CA1,-1
1754,GD862018,C02,F,2017-06-01 0:00,2018-06-30 0:00,CA1,1
1755,PL944386,C02,F,2017-06-01 0:00,,CA1,0
1756,PL639331,C02,F,2017-06-01 0:00,,CA1,0
1757,TS186877,C01,M,2017-06-01 0:00,,CA1,0
1758,TS885968,C01,F,2017-06-01 0:00,,CA1,0
1759,HD561717,C02,F,2017-06-01 0:00,,CA1,0
1760,OA250792,C01,M,2017-06-01 0:00,,CA1,0
1761,AS060041,C01,M,2017-06-01 0:00,,CA1,0
1762,TS059971,C02,M,2017-06-01 0:00,,CA1,0
1763,GD032887,C03,M,2017-06-01 0:00,,CA1,0
1764,GD825223,C01,F,2017-06-01 0:00,,CA1,0
1765,PL990087,C03,M,2017-06-01 0:00,,CA1,0
1766,HI084482,C03,F,2017-06-01 0:00,,CA1,-1
1767,TS974079,C02,F,2017-06-01 0:00,,CA1,0
1768,HI213334,C02,F,2017-06-01 0:00,,CA1,0
1769,HD730447,C01,M,2017-06-01 0:00,,CA1,0
1770,OA440389,C01,F,2017-06-01 0:00,,CA1,-1
1771,IK596141,C02,F,2017-06-01 0:00,,CA1,-1
1772,PL315222,C01,M,2017-06-01 0:00,2018-06-30 0:00,CA1,1
1773,HD320060,C03,M,2017-06-01 0:00,,CA1,-1
1774,TS150659,C03,F,2017-06-01 0:00,,CA1,0
1775,AS569518,C03,M,2017-06-01 0:00,,CA1,0
1776,HD727444,C03,M,2017-06-01 0:00,,CA1,0
1777,AS707671,C02,F,2017-06-01 0:00,,CA1,0
1778,HI441426,C01,M,2017-06-01 0:00,,CA1,0
1779,PL228159,C01,F,2017-06-01 0:00,,CA1,0
1780,TS316311,C03,M,2017-06-01 0:00,,CA1,0
1781,HI337854,C03,M,2017-06-01 0:00,,CA1,0
1782,PL043513,C01,F,2017-06-01 0:00,2019-02-28 0:00,CA1,1
1783,PL479702,C02,F,2017-06-01 0:00,,CA1,0
1784,HI145167,C03,M,2017-06-01 0:00,,CA1,0
1785,OA198162,C02,F,2017-06-01 0:00,,CA1,-1
1786,PL000073,C01,M,2017-06-01 0:00,2018-04-30 0:00,CA1,1
1787,AS941998,C03,F,2017-06-01 0:00,,CA1,-1
1788,AS107662,C03,F,2017-06-01 0:00,,CA1,0
1789,IK794489,C02,F,2017-06-01 0:00,,CA1,-1
1790,TS633741,C02,F,2017-06-01 0:00,2019-02-28 0:00,CA1,1
1791,AS015739,C03,M,2017-06-01 0:00,,CA1,-1
1792,OA640152,C01,M,2017-06-01 0:00,,CA1,0
1793,TS741548,C01,M,2017-07-01 0:00,2018-05-31 0:00,CA2,1
1794,HI720757,C01,M,2017-07-01 0:00,2018-09-30 0:00,CA2,1
1795,AS212221,C03,M,2017-07-01 0:00,,CA2,0
1796,HI658527,C01,M,2017-07-01 0:00,2018-09-30 0:00,CA2,1
1797,TS181112,C03,F,2017-07-01 0:00,,CA2,0
1798,HD460027,C01,M,2017-07-01 0:00,,CA2,0
1799,OA032662,C02,F,2017-07-01 0:00,2018-05-31 0:00,CA2,1
1800,IK938063,C03,F,2017-07-01 0:00,2018-05-31 0:00,CA2,1
1801,OA440090,C02,F,2017-07-01 0:00,2018-05-31 0:00,CA2,1
1802,IK185443,C01,F,2017-07-01 0:00,2018-05-31 0:00,CA2,-1
1803,IK373014,C01,F,2017-07-01 0:00,,CA2,0
1804,HD262708,C03,F,2017-07-01 0:00,2018-05-31 0:00,CA2,-1
1805,HI383326,C02,F,2017-07-01 0:00,,CA2,0
1806,GD297149,C02,F,2017-07-01 0:00,2018-05-31 0:00,CA2,-1
1807,GD181791,C01,F,2017-07-01 0:00,,CA2,0
1808,TS895361,C02,F,2017-07-01 0:00,,CA2,0
1809,OA661244,C01,M,2017-07-01 0:00,,CA2,0
1810,GD394435,C02,F,2017-07-01 0:00,,CA2,-1
1811,GD258009,C01,M,2017-07-01 0:00,,CA2,0
1812,TS151776,C01,F,2017-07-01 0:00,,CA2,-1
1813,GD257285,C01,M,2017-07-01 0:00,,CA2,0
1814,IK865460,C02,F,2017-07-01 0:00,,CA2,-1
1815,AS345508,C02,M,2017-07-01 0:00,,CA2,0
1816,AS902294,C02,F,2017-07-01 0:00,,CA2,0
1817,TS362290,C01,M,2017-07-01 0:00,,CA2,0
1818,IK297680,C03,M,2017-07-01 0:00,,CA2,0
1819,OA846208,C03,M,2017-07-01 0:00,,CA2,0
1820,OA786284,C01,F,2017-07-01 0:00,,CA2,-1
1821,TS032043,C01,M,2017-07-01 0:00,,CA2,0
1822,PL615581,C03,M,2017-07-01 0:00,,CA2,0
1823,TS574471,C03,F,2017-07-01 0:00,,CA2,0
1824,GD877201,C01,M,2017-07-01 0:00,,CA2,-1
1825,PL988813,C01,F,2017-07-01 0:00,,CA2,-1
1826,OA140991,C01,F,2017-07-01 0:00,2018-04-30 0:00,CA2,1
1827,AS263080,C03,M,2017-07-01 0:00,2018-04-30 0:00,CA2,1
1828,TS803752,C02,F,2017-07-01 0:00,2018-04-30 0:00,CA2,-1
1829,IK004574,C01,F,2017-07-01 0:00,,CA2,0
1830,PL549629,C02,M,2017-07-01 0:00,,CA2,0
1831,AS373785,C01,M,2017-07-01 0:00,2018-04-30 0:00,CA2,1
1832,GD045563,C03,F,2017-07-01 0:00,2019-02-28 0:00,CA2,1
1833,PL524403,C01,M,2017-07-01 0:00,2018-06-30 0:00,CA2,1
1834,HI576763,C01,M,2017-07-01 0:00,2018-06-30 0:00,CA2,-1
1835,AS824458,C03,M,2017-07-01 0:00,2018-06-30 0:00,CA2,1
1836,OA655348,C01,M,2017-07-01 0:00,2018-06-30 0:00,CA2,1
1837,HI713218,C02,F,2017-07-01 0:00,2018-06-30 0:00,CA2,-1
1838,AS776002,C01,M,2017-07-01 0:00,2019-01-31 0:00,CA2,-1
1839,TS685717,C01,M,2017-07-01 0:00,2018-06-30 0:00,CA2,-1
1840,HD530464,C03,M,2017-07-01 0:00,2018-06-30 0:00,CA2,1
1841,GD141776,C03,M,2017-07-01 0:00,,CA2,0
1842,GD849803,C01,F,2017-07-01 0:00,2018-06-30 0:00,CA2,1
1843,GD343618,C01,M,2017-07-01 0:00,,CA2,-1
1844,HD734129,C01,M,2017-07-01 0:00,,CA2,0
1845,HD550869,C02,F,2017-07-01 0:00,2019-02-28 0:00,CA2,-1
1846,IK073126,C02,F,2017-07-01 0:00,,CA2,0
1847,IK219174,C03,M,2017-07-01 0:00,,CA2,0
1848,AS723178,C01,M,2017-07-01 0:00,2018-06-30 0:00,CA2,1
1849,GD885447,C02,F,2017-07-01 0:00,,CA2,0
1850,IK613660,C02,M,2017-07-01 0:00,2018-07-31 0:00,CA2,1
1851,TS841911,C03,M,2017-07-01 0:00,2019-02-28 0:00,CA2,-1
1852,TS838496,C01,M,2017-07-01 0:00,,CA2,0
1853,OA175410,C03,F,2017-07-01 0:00,2018-06-30 0:00,CA2,-1
1854,IK112757,C02,F,2017-07-01 0:00,,CA2,-1
1855,HI655649,C01,M,2017-07-01 0:00,2019-02-28 0:00,CA2,1
1856,OA798459,C01,M,2017-07-01 0:00,2019-02-28 0:00,CA2,1
1857,HI554088,C03,M,2017-07-01 0:00,2018-06-30 0:00,CA2,1
1858,IK555274,C03,M,2017-07-01 0:00,2019-02-28 0:00,CA2,1
1859,HD819739,C01,M,2017-07-01 0:00,2019-02-28 0:00,CA2,1
1860,HD218670,C01,F,2017-07-01 0:00,2018-07-31 0:00,CA2,1
1861,IK683711,C01,M,2017-07-01 0:00,2018-07-31 0:00,CA2,1
1862,AS563124,C01,M,2017-07-01 0:00,,CA2,0
1863,HD823097,C03,M,2017-07-01 0:00,2018-04-30 0:00,CA2,1
1864,AS147168,C02,M,2017-07-01 0:00,2018-04-30 0:00,CA2,1
1865,IK368409,C02,F,2017-07-01 0:00,2018-04-30 0:00,CA2,1
1866,HI069246,C01,F,2017-07-01 0:00,2018-05-31 0:00,CA2,1
1867,GD059086,C01,M,2017-07-01 0:00,,CA2,0
1868,HI665074,C01,F,2017-07-01 0:00,2018-04-30 0:00,CA2,1
1869,HD298120,C02,F,2017-07-01 0:00,,CA2,0
1870,HD925731,C01,M,2017-07-01 0:00,,CA2,0
1871,HD807397,C02,F,2017-07-01 0:00,2018-04-30 0:00,CA2,-1
1872,AS430089,C01,M,2017-07-01 0:00,2019-03-31 0:00,CA2,1
1873,PL758737,C01,M,2017-07-01 0:00,,CA2,0
1874,GD784657,C02,F,2017-07-01 0:00,,CA2,-1
1875,TS973306,C01,M,2017-07-01 0:00,2018-07-31 0:00,CA2,1
1876,IK619199,C01,M,2017-07-01 0:00,,CA2,-1
1877,HI693441,C03,M,2017-07-01 0:00,,CA2,0
1878,IK772152,C01,F,2017-07-01 0:00,2018-04-30 0:00,CA2,1
1879,PL050511,C01,F,2017-07-01 0:00,2018-07-31 0:00,CA2,1
1880,PL036627,C02,F,2017-07-01 0:00,2018-07-31 0:00,CA2,1
1881,PL304252,C01,M,2017-07-01 0:00,2018-07-31 0:00,CA2,1
1882,AS435092,C01,M,2017-07-01 0:00,2018-07-31 0:00,CA2,1
1883,HD250394,C01,F,2017-07-01 0:00,2018-07-31 0:00,CA2,1
1884,IK985783,C01,M,2017-07-01 0:00,2018-04-30 0:00,CA2,1
1885,TS982817,C02,F,2017-07-01 0:00,,CA2,0
1886,GD768855,C02,F,2017-07-01 0:00,2018-07-31 0:00,CA2,1
1887,PL654732,C01,F,2017-07-01 0:00,,CA2,0
1888,AS310564,C02,F,2017-07-01 0:00,2018-04-30 0:00,CA2,-1
1889,HI737185,C01,M,2017-07-01 0:00,2018-04-30 0:00,CA2,1
1890,PL706600,C01,F,2017-07-01 0:00,,CA2,0
1891,TS205765,C01,F,2017-07-01 0:00,2019-03-31 0:00,CA2,1
1892,IK088722,C01,F,2017-07-01 0:00,,CA2,-1
1893,OA999412,C03,F,2017-08-01 0:00,,CA2,0
1894,IK120435,C01,M,2017-08-01 0:00,,CA2,0
1895,HD408536,C01,F,2017-08-01 0:00,,CA2,0
1896,HI873127,C02,F,2017-08-01 0:00,,CA2,-1
1897,OA705805,C02,F,2017-08-01 0:00,,CA2,-1
1898,HD435871,C01,M,2017-08-01 0:00,2018-04-30 0:00,CA2,1
1899,GD223514,C01,M,2017-08-01 0:00,2019-02-28 0:00,CA2,1
1900,IK407338,C03,F,2017-08-01 0:00,,CA2,-1
1901,PL191813,C03,M,2017-08-01 0:00,,CA2,0
1902,AS703258,C02,F,2017-08-01 0:00,,CA2,0
1903,TS217776,C02,M,2017-08-01 0:00,,CA2,-1
1904,HD834387,C01,M,2017-08-01 0:00,,CA2,0
1905,IK218930,C02,F,2017-08-01 0:00,,CA2,-1
1906,PL577070,C01,F,2017-08-01 0:00,,CA2,0
1907,GD897249,C03,M,2017-08-01 0:00,,CA2,0
1908,OA251840,C01,M,2017-08-01 0:00,,CA2,-1
1909,PL582174,C02,M,2017-08-01 0:00,,CA2,0
1910,PL351450,C03,M,2017-08-01 0:00,,CA2,0
1911,OA025614,C03,M,2017-08-01 0:00,2018-04-30 0:00,CA2,1
1912,GD086589,C03,M,2017-08-01 0:00,2018-04-30 0:00,CA2,1
1913,AS177253,C02,F,2017-08-01 0:00,2018-04-30 0:00,CA2,1
1914,PL008262,C02,F,2017-08-01 0:00,,CA2,0
1915,HD290947,C03,M,2017-08-01 0:00,,CA2,0
1916,TS087420,C01,M,2017-08-01 0:00,2018-04-30 0:00,CA2,1
1917,HI166285,C03,M,2017-08-01 0:00,2018-04-30 0:00,CA2,1
1918,AS460810,C02,F,2017-08-01 0:00,2018-04-30 0:00,CA2,-1
1919,AS009013,C03,M,2017-08-01 0:00,2018-04-30 0:00,CA2,-1
1920,IK722730,C01,M,2017-08-01 0:00,2018-04-30 0:00,CA2,1
1921,PL889531,C01,F,2017-08-01 0:00,2019-02-28 0:00,CA2,1
1922,PL893427,C01,M,2017-08-01 0:00,2019-02-28 0:00,CA2,-1
1923,HD849426,C03,M,2017-08-01 0:00,,CA2,0
1924,OA916298,C01,F,2017-08-01 0:00,,CA2,0
1925,HI475753,C01,M,2017-08-01 0:00,,CA2,0
1926,HI928274,C02,F,2017-08-01 0:00,2018-05-31 0:00,CA2,1
1927,GD987989,C01,M,2017-08-01 0:00,,CA2,-1
1928,GD452640,C01,M,2017-08-01 0:00,,CA2,-1
1929,HI561218,C02,F,2017-08-01 0:00,,CA2,0
1930,HI765956,C01,M,2017-08-01 0:00,,CA2,0
1931,HI014891,C03,M,2017-08-01 0:00,,CA2,0
1932,OA996311,C02,F,2017-08-01 0:00,,CA2,0
1933,PL352661,C01,F,2017-08-01 0:00,,CA2,0
1934,HD101700,C02,F,2017-08-01 0:00,2018-08-31 0:00,CA2,-1
1935,AS676181,C02,M,2017-08-01 0:00,2018-08-31 0:00,CA2,1
1936,HI493527,C03,M,2017-08-01 0:00,,CA2,0
1937,OA798178,C01,F,2017-08-01 0:00,2018-08-31 0:00,CA2,-1
1938,AS586641,C01,M,2017-08-01 0:00,2018-08-31 0:00,CA2,-1
1939,HI403631,C01,M,2017-08-01 0:00,,CA2,0
1940,GD754725,C01,F,2017-08-01 0:00,2018-08-31 0:00,CA2,-1
1941,IK694377,C01,M,2017-08-01 0:00,2018-08-31 0:00,CA2,1
1942,AS978283,C01,M,2017-08-01 0:00,2018-08-31 0:00,CA2,1
1943,IK216492,C02,F,2017-08-01 0:00,,CA2,0
1944,HD673900,C01,F,2017-08-01 0:00,,CA2,0
1945,HD112851,C03,M,2017-08-01 0:00,,CA2,0
1946,GD761011,C01,M,2017-08-01 0:00,,CA2,0
1947,OA945296,C01,F,2017-08-01 0:00,2018-08-31 0:00,CA2,-1
1948,OA641335,C01,F,2017-08-01 0:00,,CA2,-1
1949,HI183239,C03,M,2017-08-01 0:00,,CA2,0
1950,HD364928,C01,M,2017-08-01 0:00,,CA2,0
1951,GD381952,C02,F,2017-08-01 0:00,,CA2,-1
1952,PL474958,C01,M,2017-08-01 0:00,,CA2,0
1953,OA336650,C02,M,2017-08-01 0:00,,CA2,0
1954,HD477288,C02,F,2017-08-01 0:00,,CA2,0
1955,IK931165,C03,F,2017-08-01 0:00,,CA2,-1
1956,HD852520,C02,F,2017-08-01 0:00,,CA2,0
1957,OA575737,C01,F,2017-08-01 0:00,,CA2,0
1958,GD973384,C01,M,2017-08-01 0:00,,CA2,0
1959,PL520159,C01,M,2017-08-01 0:00,,CA2,0
1960,HD618344,C03,F,2017-08-01 0:00,,CA2,-1
1961,OA882717,C02,F,2017-08-01 0:00,2018-07-31 0:00,CA2,1
1962,AS259792,C01,M,2017-08-01 0:00,2018-07-31 0:00,CA2,1
1963,GD370248,C01,M,2017-08-01 0:00,2018-07-31 0:00,CA2,1
1964,AS594062,C01,M,2017-08-01 0:00,2018-07-31 0:00,CA2,-1
1965,OA785110,C03,M,2017-08-01 0:00,2018-07-31 0:00,CA2,-1
1966,IK107909,C01,M,2017-08-01 0:00,2018-07-31 0:00,CA2,1
1967,IK662672,C01,M,2017-08-01 0:00,2018-07-31 0:00,CA2,1
1968,IK323315,C01,M,2017-08-01 0:00,2018-07-31 0:00,CA2,1
1969,GD796301,C01,F,2017-08-01 0:00,,CA2,0
1970,AS741333,C01,M,2017-08-01 0:00,,CA2,-1
1971,AS918302,C01,F,2017-08-01 0:00,,CA2,-1
1972,GD638385,C02,M,2017-08-01 0:00,2018-05-31 0:00,CA2,1
1973,OA981813,C02,F,2017-08-01 0:00,2018-05-31 0:00,CA2,1
1974,AS700935,C01,F,2017-08-01 0:00,,CA2,0
1975,PL113781,C02,F,2017-08-01 0:00,,CA2,-1
1976,GD012037,C03,M,2017-08-01 0:00,,CA2,-1
1977,IK907604,C01,M,2017-08-01 0:00,,CA2,0
1978,HD707231,C03,F,2017-08-01 0:00,,CA2,-1
1979,GD840219,C01,M,2017-08-01 0:00,2018-05-31 0:00,CA2,1
